Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M0,GO:0061053,somite development,6/156,83/18805,0.07228915662650602,8.714087117701576,6.441798128472523,6.598614654043503e-5,0.004614202003205542,0.003586461417871655,286204/22943/2487/6423/6469/7157,6
M0,GO:0034341,response to type II interferon,7/156,121/18805,0.05785123966942149,6.973670269124814,6.029185539063072,6.764670860697228e-5,0.004617693180385464,0.0035891749905002583,71/684/998/2597/10410/23521/7157,7
M0,GO:0030326,embryonic limb morphogenesis,7/156,124/18805,0.056451612903225805,6.804952440033085,5.931562272945642,7.899513071174207e-5,0.0051472509034219205,0.004000782098487032,1382/1499/22943/2719/5087/6423/6469,7
M0,GO:0035113,embryonic appendage morphogenesis,7/156,124/18805,0.056451612903225805,6.804952440033085,5.931562272945642,7.899513071174207e-5,0.0051472509034219205,0.004000782098487032,1382/1499/22943/2719/5087/6423/6469,7
M0,GO:0030490,maturation of SSU-rRNA,5/156,54/18805,0.09259259259259259,11.16156220322887,6.839191888161159,8.394913914822629e-5,0.005348492931954772,0.00415720064507123,6208/6217/6223/6234/6202,5
M0,GO:0009952,anterior/posterior pattern specification,9/156,219/18805,0.0410958904109589,4.953898840885142,5.382874950208662,9.080537176659792e-5,0.005499544447371034,0.0042746078222548715,286204/1499/22943/2719/57801/5087/6423/6469/7157,9
M0,GO:0060425,lung morphogenesis,5/156,55/18805,0.09090909090909091,10.958624708624708,6.764562612405282,9.173064535627098e-5,0.005499544447371034,0.0042746078222548715,998/1499/23521/6469/6431,5
M0,GO:0002052,positive regulation of neuroblast proliferation,4/156,29/18805,0.13793103448275862,16.626878868258178,7.7024582389452405,9.207468903865003e-5,0.005499544447371034,0.0042746078222548715,1499/63950/3400/6469,4
M0,GO:0048762,mesenchymal cell differentiation,10/156,275/18805,0.03636363636363636,4.383449883449883,5.16949394763925,1.0222679229542902e-4,0.005946811210609715,0.0046222529814259426,998/1277/286204/1499/2487/4192/6201/6423/6469/6934,10
M0,GO:0055002,striated muscle cell development,8/156,174/18805,0.04597701149425287,5.542292956086059,5.505431049651359,1.0371139188367134e-4,0.005946811210609715,0.0046222529814259426,58/70/71/92737/27086/10398/5530/6546,8
M0,GO:0060070,canonical Wnt signaling pathway,11/156,333/18805,0.03303303303303303,3.9819627319627315,5.021425389863092,1.0810418861327461e-4,0.006077151152044281,0.004723561760460317,348/1277/1499/22943/2487/2719/4192/6206/6423/6469/6934,11
M0,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,6/156,92/18805,0.06521739130434782,7.861622073578594,6.03404639404291,1.1725583814802818e-4,0.0064116043721064156,0.004983520810584798,11261/1499/6135/6125/6188/6201,6
M0,GO:0021537,telencephalon development,10/156,280/18805,0.03571428571428571,4.305173992673992,5.096287029931855,1.1852634521159402e-4,0.0064116043721064156,0.004983520810584798,1499/7852/63950/1943/27086/3400/4192/5802/6469/7531,10
M0,GO:0010721,negative regulation of cell development,10/156,285/18805,0.03508771929824561,4.229644624381466,5.024771555579597,1.3697346820544377e-4,0.007261100957789803,0.0056438054550478275,1499/2487/3400/79727/4192/5530/283659/5802/6469/7157,10
M0,GO:0010718,positive regulation of epithelial to mesenchymal transition,5/156,60/18805,0.08333333333333333,10.045405982905983,6.418308867246178,1.3929562353625364e-4,0.007261100957789803,0.0056438054550478275,1277/286204/1499/4192/6934,5
M0,GO:0003012,muscle system process,13/156,467/18805,0.027837259100642397,3.3556388294075656,4.714664642459223,1.4353984843375157e-4,0.00728875040991217,0.0056652964286101615,58/59/226/481/805/2017/7852/2023/27086/10398/5530/6546/7169,13
